entity_id,metadata,name,program_id,row_num,sheet
773,"{'稀有度': '稀有', '描述': '15个棚屋'}",定居点中拥有大量空间,15_shed,521,成就
774,"{'稀有度': '史诗', '描述': '30个棚屋'}",整个定居点的空间,30_shed,525,成就
775,"{'稀有度': '普通', '描述': '5个大型棚屋'}",上限之战,5_large_shed,529,成就
776,"{'稀有度': '稀有', '描述': '15个大型棚屋'}",战斗白热化,15_large_shed,534,成就
777,"{'稀有度': '史诗', '描述': '25个大型棚屋'}",我们赢了吗？,25_large_shed,539,成就
778,"{'稀有度': '普通', '描述': '5个储物间'}",有效的储物间,5_store,544,成就
779,"{'稀有度': '稀有', '描述': '15个储物间'}",许多空间,15_store,548,成就
780,"{'稀有度': '史诗', '描述': '30个储物间'}",一城的空间,30_store,552,成就
781,"{'稀有度': '普通', '描述': '5个马厩'}",小马,5_stable,556,成就
782,"{'稀有度': '稀有', '描述': '15个马厩'}",更多马,15_stable,558,成就
783,"{'稀有度': '史诗', '描述': '30个马厩'}",大赛马,30_stable,560,成就
784,"{'稀有度': '普通', '描述': '5个市场'}",为了一些钱币,5_marketplace,562,成就
785,"{'稀有度': '稀有', '描述': '15个市场'}",为了一袋黄金,15_marketplace,563,成就
786,"{'稀有度': '史诗', '描述': '30个市场'}",为了三十袋黄金,30_marketplace,564,成就
787,"{'稀有度': '稀有', '描述': '5个银行'}",向着经济上的转生,5_bank,565,成就
788,"{'稀有度': '史诗', '描述': '15个银行'}",垄断,15_bank,566,成就
789,"{'稀有度': '稀有', '描述': '5个信用社'}",赚钱的新方法,5_credit_union,567,成就
790,"{'稀有度': '史诗', '描述': '15个信用社'}",赚大钱,15_credit_union,568,成就
791,"{'稀有度': '普通', '描述': '5个寺庙'}",听到了祈祷,5_temple,569,成就
792,"{'稀有度': '稀有', '描述': '15个寺庙'}",取悦神明,15_temple,570,成就
793,"{'稀有度': '普通', '描述': '5个秘密会议'}",圣职者聚集的地方,5_conclave,571,成就
794,"{'稀有度': '稀有', '描述': '15个秘密会议'}",宗教之城,15_conclave,572,成就
795,"{'稀有度': '普通', '描述': '5个魔法环'}",法力流,5_magic_circle,573,成就
796,"{'稀有度': '稀有', '描述': '15个魔法环'}",法力河,15_magic_circle,574,成就
797,"{'稀有度': '普通', '描述': '5个献祭圣坛'}",神圣屠杀,5_altar_of_sacrifices,575,成就
798,"{'稀有度': '稀有', '描述': '15个献祭圣坛'}",阿兹特克净化,15_altar_of_sacrifices,577,成就
799,"{'稀有度': '普通', '描述': '5个精神花园'}",静谧之地,5_spiritual_garden,579,成就
800,"{'稀有度': '稀有', '描述': '15个精神花园'}",冥想,15_spiritual_garden,581,成就
801,"{'稀有度': '普通', '描述': '5个好运之森'}",一点运气,5_fortune_grove,583,成就
802,"{'稀有度': '稀有', '描述': '15个好运之森'}",很多运气,15_fortune_grove,584,成就
803,"{'稀有度': '普通', '描述': '5个物质转化器'}",玩弄物质,5_matter_transmuter,585,成就
804,"{'稀有度': '稀有', '描述': '15个物质转化器'}",物质之主,15_matter_transmuter,590,成就
805,"{'稀有度': '普通', '描述': '5个封地'}",封建主义,5_fiefdom,595,成就
806,"{'稀有度': '稀有', '描述': '15个封地'}",封建与自由,15_fiefdom,598,成就
807,"{'稀有度': '普通', '描述': '5个铸造厂'}",热锻造,5_foundry,601,成就
808,"{'稀有度': '稀有', '描述': '15个铸造厂'}",融化之城,15_foundry,604,成就
809,"{'稀有度': '普通', '描述': '5个木匠工坊'}",建筑原料,5_carpenter_workshop,607,成就
810,"{'稀有度': '稀有', '描述': '15个木匠工坊'}",建造城市,15_carpenter_workshop,608,成就
811,"{'稀有度': '普通', '描述': '5个食品杂货店'}",当地购物中心,5_grocery,609,成就
812,"{'稀有度': '稀有', '描述': '15个食品杂货店'}",区域购物中心,15_grocery,610,成就
813,"{'稀有度': '普通', '描述': '5个钢铁厂'}",加工钢铁,5_steelworks,611,成就
814,"{'稀有度': '稀有', '描述': '15个钢铁厂'}",努力加工钢铁,15_steelworks,612,成就
815,"{'稀有度': '普通', '描述': '5个大学'}",调查登攀者世界,5_university,613,成就
816,"{'稀有度': '稀有', '描述': '15个大学'}",登攀者世界毕业,15_university,614,成就
817,"{'稀有度': '稀有', '描述': '5个炼金实验室'}",疯狂科学家,5_alchemic_laboratory,615,成就
818,"{'稀有度': '史诗', '描述': '15个炼金实验室'}",点金之手,15_alchemic_laboratory,620,成就
819,"{'稀有度': '稀有', '描述': '5个大型库房'}",终于多了一点空间,5_large_warehouse,625,成就
820,"{'稀有度': '史诗', '描述': '15个大型库房'}",终于多了不少空间,15_large_warehouse,630,成就
821,"{'稀有度': '稀有', '描述': '5个存储设施'}",去除上限,5_storage_facility,635,成就
822,"{'稀有度': '史诗', '描述': '15个存储设施'}",超大的空间,15_storage_facility,640,成就
823,"{'稀有度': '稀有', '描述': '5个有人值守仓库'}",有人值守,5_guarded_storehouse,645,成就
824,"{'稀有度': '史诗', '描述': '15个有人值守仓库'}",更多人值守,15_guarded_storehouse,650,成就
825,"{'稀有度': '稀有', '描述': '5个大型仓库'}",我的宝库,5_guarded_facility,655,成就
826,"{'稀有度': '史诗', '描述': '15个大型仓库'}",调查材料,15_guarded_facility,660,成就
827,"{'稀有度': '稀有', '描述': '5个钠红石仓库'}",钠红石材料,5_natronite_depot,665,成就
828,"{'稀有度': '史诗', '描述': '15个钠红石仓库'}",大量存储钠红石,15_natronite_depot,666,成就
829,"{'稀有度': '稀有', '描述': '5个军事学院'}",军官,5_military_academy,667,成就
830,"{'稀有度': '史诗', '描述': '15个军事学院'}",高级军官,15_military_academy,668,成就
831,"{'稀有度': '稀有', '描述': '5个军官训练场'}",指导军官,5_officer_training_ground,669,成就
832,"{'稀有度': '普通', '描述': '5个兵营'}",歌声嘹亮,5_barracks,670,成就
833,"{'稀有度': '稀有', '描述': '15个兵营'}",歌声四起,15_barracks,671,成就
834,"{'稀有度': '史诗', '描述': '30个兵营'}",军事之城,30_barracks,672,成就
835,"{'稀有度': '稀有', '描述': '5个新兵训练中心'}",训练新兵,5_recruit_training_center,673,成就
836,"{'稀有度': '普通', '描述': '5个战壕'}",世界大战,5_trench,674,成就
837,"{'稀有度': '稀有', '描述': '15个战壕'}",西部战线,15_trench,675,成就
838,"{'稀有度': '史诗', '描述': '25个战壕'}",索姆河战役,25_trench,676,成就
839,"{'稀有度': '普通', '描述': '5个光之信标'}",深渊中的光明,5_beacon_light,677,成就
840,"{'稀有度': '稀有', '描述': '10个光之信标'}",与黑暗战斗,10_beacon_light,680,成就
841,"{'稀有度': '史诗', '描述': '15个光之信标'}",充满光明的前哨,15_beacon_light,683,成就
842,"{'稀有度': '普通', '描述': '5个地下房屋'}",深渊庇护所,5_underground_house,686,成就
843,"{'稀有度': '稀有', '描述': '10个地下房屋'}",深渊庇护所,10_underground_house,688,成就
844,"{'稀有度': '史诗', '描述': '15个地下房屋'}",深渊庇护所,15_underground_house,690,成就
845,"{'稀有度': '普通', '描述': '5个集结区域'}",丰富的深渊资源,5_gathering_area,692,成就
846,"{'稀有度': '稀有', '描述': '10个集结区域'}",充足的深渊资源,10_gathering_area,694,成就
847,"{'稀有度': '史诗', '描述': '15个集结区域'}",充盈的深渊资源,15_gathering_area,696,成就
848,"{'稀有度': '普通', '描述': '5个采矿区'}",深渊开采,5_mining_area,698,成就
849,"{'稀有度': '稀有', '描述': '10个采矿区'}",深渊开发,10_mining_area,700,成就
850,"{'稀有度': '史诗', '描述': '15个采矿区'}",深渊枯竭,15_mining_area,702,成就
851,"{'稀有度': '普通', '描述': '5个辉烬精炼厂'}",精炼珍贵的辉烬,5_lumix_refinery,704,成就
852,"{'稀有度': '稀有', '描述': '10个辉烬精炼厂'}",更珍贵的辉烬,10_lumix_refinery,705,成就
853,"{'稀有度': '史诗', '描述': '15个辉烬精炼厂'}",大量珍贵的辉烬,15_lumix_refinery,706,成就
854,"{'稀有度': '普通', '描述': '5个奥术学校'}",研究深渊,5_arcane_school,707,成就
855,"{'稀有度': '稀有', '描述': '10个奥术学校'}",精研深渊,10_arcane_school,708,成就
856,"{'稀有度': '史诗', '描述': '15个奥术学校'}",掌控深渊,15_arcane_school,709,成就
857,"{'稀有度': '普通', '描述': '5个深渊前哨'}",深渊之军队,5_abyss_outpost,710,成就
858,"{'稀有度': '稀有', '描述': '10个深渊前哨'}",深渊之大军,10_abyss_outpost,711,成就
859,"{'稀有度': '史诗', '描述': '15个深渊前哨'}",深渊之雄兵,15_abyss_outpost,712,成就
860,"{'稀有度': '普通', '描述': '5个光明炮塔'}",不惧黑暗,5_light_turret,713,成就
861,"{'稀有度': '稀有', '描述': '10个光明炮塔'}",光辉防线,10_light_turret,714,成就
862,"{'稀有度': '史诗', '描述': '15个光明炮塔'}",深渊启明,15_light_turret,715,成就
863,"{'稀有度': '普通', '描述': '5个探测系统'}",探察深渊,5_probe_system,716,成就
864,"{'稀有度': '稀有', '描述': '10个探测系统'}",深渊高科技,10_probe_system,717,成就
865,"{'稀有度': '史诗', '描述': '12个探测系统'}",探测器网络,12_probe_system,719,成就
866,"{'稀有度': '普通', '描述': '5个佣兵营地'}",幸运援助,5_mercenary_camp,721,成就
867,"{'稀有度': '稀有', '描述': '10个佣兵营地'}",这些佣兵到底有没有用？,10_mercenary_camp,724,成就
868,"{'稀有度': '史诗', '描述': '15个佣兵营地'}",佣兵精锐,15_mercenary_camp,727,成就
869,"{'稀有度': '普通', '描述': '5个强化兵营'}",淬炼精兵,5_enhanced_barracks,730,成就
870,"{'稀有度': '稀有', '描述': '10个强化兵营'}",深渊中的新武器,10_enhanced_barracks,733,成就
871,"{'稀有度': '史诗', '描述': '15个强化兵营'}",全副武装,15_enhanced_barracks,736,成就
872,"{'稀有度': '普通', '描述': '5个法力电池'}",补充法力,5_mana_battery,739,成就
873,"{'稀有度': '稀有', '描述': '10个法力电池'}",满溢的法力,10_mana_battery,740,成就
874,"{'稀有度': '史诗', '描述': '15个法力电池'}",法力惠及众生,15_mana_battery,741,成就
875,"{'稀有度': '普通', '描述': '5个地下储物间'}",地下仓库,5_underground_store,742,成就
876,"{'稀有度': '稀有', '描述': '10个地下储物间'}",挖掘空间,10_underground_store,747,成就
877,"{'稀有度': '史诗', '描述': '15个地下储物间'}",深渊中的储量上限之战,15_underground_store,752,成就
878,"{'稀有度': '普通', '描述': '5个精灵城镇'}",让精灵再次伟大,5_elf_town,757,成就
879,"{'稀有度': '稀有', '描述': '10个精灵城镇'}",精灵之城,10_elf_town,761,成就
880,"{'稀有度': '史诗', '描述': '15个精灵城镇'}",精灵之都,15_elf_town,765,成就
881,"{'稀有度': '普通', '描述': '5个钢厂'}",熔铁,5_steel_mills_b,769,成就
882,"{'稀有度': '稀有', '描述': '10个钢厂'}",新世界的钢厂,10_steel_mills_b,770,成就
883,"{'稀有度': '史诗', '描述': '15个钢厂'}",钢铁定居点,15_steel_mills_b,771,成就
884,"{'稀有度': '普通', '描述': '5个水晶培育场'}",培育水晶,5_crystal_farm_b,772,成就
885,"{'稀有度': '稀有', '描述': '10个水晶培育场'}",新世界中的更多水晶,10_crystal_farm_b,773,成就
886,"{'稀有度': '史诗', '描述': '15个水晶培育场'}",水晶核心,15_crystal_farm_b,774,成就
887,"{'稀有度': '普通', '描述': '5个辉烬工厂'}",新资源,5_lumix_plant,775,成就
888,"{'稀有度': '稀有', '描述': '10个辉烬工厂'}",关注创新,10_lumix_plant,776,成就
889,"{'稀有度': '史诗', '描述': '15个辉烬工厂'}",深渊辉烬,15_lumix_plant,777,成就
890,"{'稀有度': '普通', '描述': '5个粗放耕作场'}",开垦新世界,5_extensive_cultivation_b,778,成就
891,"{'稀有度': '稀有', '描述': '10个粗放耕作场'}",仓廪丰实,10_extensive_cultivation_b,779,成就
892,"{'稀有度': '史诗', '描述': '15个粗放耕作场'}",屯聚雄师,15_extensive_cultivation_b,780,成就
893,"{'稀有度': '普通', '描述': '5个金融中心'}",终极印钞机,5_financial_center,781,成就
894,"{'稀有度': '稀有', '描述': '10个金融中心'}",财务自由,10_financial_center,782,成就
895,"{'稀有度': '史诗', '描述': '15个金融中心'}",经纪人,15_financial_center,783,成就
896,"{'稀有度': '普通', '描述': '5个法力制造器'}",产生法力,5_mana_maker_b,784,成就
897,"{'稀有度': '稀有', '描述': '10个法力制造器'}",法力工业,10_mana_maker_b,785,成就
898,"{'稀有度': '史诗', '描述': '15个法力制造器'}",将法力提供给千家万户,15_mana_maker_b,786,成就
899,"{'稀有度': '普通', '描述': '5个发射井'}",这些有什么用？,5_launch_silos,787,成就
900,"{'稀有度': '稀有', '描述': '10个发射井'}",只是储存辉烬的？,10_launch_silos,789,成就
901,"{'稀有度': '史诗', '描述': '15个发射井'}",展望未来,15_launch_silos,791,成就
902,{},每次转生时可以购买的传承,,1,传承
903,{'描述': '对思想和腰包都有帮助'},远古宝库,ancient_treasury,4,传承
904,{'描述': '为伐木工改善斧头'},强化斧头,enhanced_axes,6,传承
905,{'描述': '一点点运气'},占卜者,fortune_teller,8,传承
906,{'描述': '改善技术可以生产更多食物'},灌溉技术,irrigation_techniques,9,传承
907,{'描述': '采石场的工人变得更有经验'},著名石匠,renowned_stonemasons,11,传承
908,{'描述': '可以为仓库提供帮助'},资源上限,resource_cap,13,传承
909,{'描述': '向神明致敬'},侍奉神明,service_gods,17,传承
910,{'描述': '您的名字会被更多地提及'},魅力,charism,19,传承
911,{'描述': '自然为我们提供丰富的资源'},自然的赠礼,gift_nature,20,传承
912,{'描述': '使工匠和饲育员获得加成'},店主和饲育员,shopkeepers_and_breeders,23,传承
913,{'描述': '初始拥有更多资源'},库存资源,stock_resources,26,传承
914,{'描述': '可以手动采集更多资源'},强壮的工人,strong_workers,29,传承
915,{'描述': '为军队提供新式武器'},武器强化,powered_weapons,32,传承
916,{'描述': '人民更加聪明了'},聪明的村民,clever_villagers,34,传承
917,{'描述': '可以存放大量黄金'},聚宝盆,deep_pockets,35,传承
918,{'描述': '为矿工改善镐子'},强化镐子,enhanced_pickaxes,36,传承
919,{'描述': '我们需要更多的人口！'},增员,free_hands,38,传承
920,{'描述': '造物主帮助我们进行建造'},造物主的赠礼,gift_creators,39,传承
921,{'描述': '可以为仓库提供更多空间'},资源上限 II,resource_cap_II,42,传承
922,{'描述': '信奉神明'},侍奉神明 II,service_gods_II,49,传承
923,{'描述': '运气很不错'},占卜师,soothsayer,51,传承
924,{'描述': '在城市周围布置陷阱'},尖刺与陷坑,spikes_and_pits,52,传承
925,{'描述': '更加坚定的祈祷'},强化信念,strengthening_faith,53,传承
926,{'描述': '解锁泽尼克斯的使魔'},泽尼克斯的使魔,zenix_familiar_l,55,传承
927,{'描述': '为伐木工提供更好的斧头'},强化斧头 II,enhanced_axes_II,56,传承
928,{'描述': '再度改善技术还可以生产更多食物'},灌溉技术 II,irrigation_techniques_II,58,传承
929,{'描述': '采石场的工人再次变得更有经验'},著名石匠 II,renowned_stonemasons_II,60,传承
930,{'描述': '揭示和购买登攀者世界'},远古宝库 II,ancient_treasury_II,62,传承
931,{'描述': '解锁远古保险库'},远古保险库,ancient_vault,64,传承
932,{'描述': '让我们扩大军队的规模'},众志成军‌,army_of_men,66,传承
933,{'描述': '初始拥有大量资源'},库存资源 II,stock_resources_II,67,传承
934,{'描述': '可以生产研究材料'},工匠,craftmen,71,传承
935,{'描述': '更加致命的武器'},武器强化 II,powered_weapons_II,75,传承
936,{'描述': '可以为贵重物资提供更多空间'},资源上限 III,resource_cap_III,79,传承
937,{'描述': '解锁持盾卫士'},持盾卫士,shieldbearer,86,传承
938,{'描述': '我们可以参加一些马展'},店主和饲育员 II,shopkeepers_and_breeders_II,87,传承
939,{'描述': '可以手动采集还要更多的资源'},强壮的工人 II,strong_workers_II,90,传承
940,{'描述': '解锁卡纳瓦护卫佣兵'},代币佣兵,coin_mercenary,93,传承
941,{'描述': '为矿工提供更好的镐子'},强化镐子 II,enhanced_pickaxes_II,95,传承
942,{'描述': '解锁粮仓'},粮食储存,grain_storage,97,传承
943,{'描述': '隐于纪念碑之中，强化它的效果'},马蹄铁传家宝,heirloom_horseshoes,98,传承
944,{'描述': '隐于纪念碑之中，强化它的效果'},纪念品传家宝,heirloom_momento,100,传承
945,{'描述': '隐于纪念碑之中，强化它的效果'},契约传家宝,heirloom_contract,102,传承
946,{'描述': '隐于纪念碑之中，强化它的效果'},智慧传家宝,heirloom_wisdom,104,传承
947,{'描述': '隐于纪念碑之中，强化它的效果'},死亡传家宝,heirloom_death,107,传承
948,{'描述': '隐于纪念碑之中，强化它的效果'},财富传家宝,heirloom_wealth,110,传承
949,{'描述': '解锁纪念碑'},纪念碑,monument_1,113,传承
950,{'描述': '在城市周围布置更多陷阱'},尖刺与陷坑 II,spikes_and_pits_II,114,传承
951,{'描述': '人人都应该拥有法力和信念'},强化信念 II,strengthening_faith_II,116,传承
952,{'描述': '别了，上限'},远古宝库 III,ancient_treasury_III,118,传承
953,{'描述': '他应该为王'},魅力 II,charism_II,120,传承
954,{'描述': '知晓运势的流动'},神算者,clairvoyant,122,传承
955,{'描述': '解锁壁垒'},壁垒,defensive_rampart,123,传承
956,{'描述': '解锁工匠公会'},工匠公会,guild_craftsmen,125,传承
957,{'描述': '解锁登攀者世界图书馆'},登攀者世界图书馆,library_theresmore,126,传承
958,{'描述': '解锁修道院'},修道会,monastic_orders,127,传承
959,{'描述': '再次可以为贵重物资提供更多空间'},资源上限 IV,resource_cap_IV,128,传承
960,{'描述': '虔诚信仰神明'},侍奉神明 III,service_gods_III,138,传承
961,{'描述': '解锁白色连队佣兵'},白色连队,white_m_company,140,传承
962,{'描述': '解锁团长的故事'},加里亚德团长的故事,cpt_galliard_story,142,传承
963,{'描述': '黄金总是多多益善'},聚宝盆 II,deep_pockets_II,144,传承
964,{'描述': '神赐的乐土'},乐土,elysian_field,146,传承
965,{'描述': '还要更多的人口！就是这样！'},增员 II,free_hands_II,150,传承
966,{'描述': '金钱的力量带来了强大的佣兵'},佣兵合约,mercenary_agreements,152,传承
967,{'描述': '更强更致命的武器'},武器强化 III,powered_weapons_III,155,传承
968,{'描述': '解锁石匠坊'},石匠坊,stonemason_l,159,传承
969,{'描述': '解锁锯木厂'},木工,woodworking,161,传承
970,{'描述': '万里长城永不倒'},众志成军‌ II,army_of_men_II,163,传承
971,{'描述': '研究问题更少了'},聪明的村民 II,clever_villagers_II,165,传承
972,{'描述': '解锁城堡民兵'},招募民兵,militia_recruitment,167,传承
973,{'描述': '解锁牧师'},牧师,priest,168,传承
974,{'描述': '为贵重物资提供大量空间'},资源上限 V,resource_cap_V,170,传承
975,{'描述': '工具及马之大师'},店主和饲育员 III,shopkeepers_and_breeders_III,181,传承
976,{'描述': '为伐木工提供钛斧'},强化斧头 III,enhanced_axes_III,184,传承
977,{'描述': '如同威尼斯一般的运河'},灌溉技术 III,irrigation_techniques_III,186,传承
978,{'描述': '非常老练的采石场工人！'},著名石匠 III,renowned_stonemasons_III,188,传承
979,{'描述': '为矿工提供钛镐'},强化镐子 III,enhanced_pickaxes_III,190,传承
980,{'描述': '金钱不问出处'},佣兵合约 II,mercenary_agreements_II,192,传承
981,{'描述': '解锁区域市场'},区域市场,regional_market,195,传承
982,{'描述': '为贵重物资提供更大量的空间'},资源上限 VI,resource_cap_VI,197,传承
983,{'描述': '研究的问题迎刃而解'},远古宝库 IV,ancient_treasury_IV,208,传承
984,{'描述': '您的补给方面碰到什么麻烦了吗？'},工匠 II,craftmen_II,210,传承
985,{'描述': '人口？人口！！！'},增员 III,free_hands_III,214,传承
986,{'描述': '为贵重物资提供超大量的空间'},资源上限 VII,resource_cap_VII,216,传承
987,{'描述': '利用遗物的力量强化防御'},尖刺与陷坑 III,spikes_and_pits_III,227,传承
988,{'描述': '法力泉涌'},强化信念 III,strengthening_faith_III,230,传承
989,{'描述': '为人类而战的圣战士'},战斗天使,angel,232,传承
990,{'描述': '携手并进'},众志成军‌ III,army_of_men_III,234,传承
991,{'描述': '让我们扩展乐土并保卫它'},乐土 II,elysian_field_II,236,传承
992,{'描述': '大型亡者肉盾'},主宰,juggernaut,240,传承
993,{'描述': '只要目的正当，可以不择手段'},佣兵合约 III,mercenary_agreements_III,242,传承
994,{'描述': '非常致命的军队'},武器强化 IV,powered_weapons_IV,245,传承
995,{'描述': '一定会神抽到那张卡的'},卡牌占卜师,cartomancer,249,传承
996,{'描述': '遨游金海'},聚宝盆 III,deep_pockets_III,250,传承
997,{'描述': '亡者工作的大厅'},亡者大厅,hall_dead,252,传承
998,{'描述': '过去的研究大厅'},智慧大厅,hall_wisdom,254,传承
999,{'描述': '诸神的生产机器'},诸神的机器,machines_gods,256,传承
1000,{'描述': '学习如何饲育亡者兽群'},亡者兽群,undead_herds,258,传承
1001,{'描述': '为贵重物资提供极大量的空间'},资源上限 VIII,resource_cap_VIII,260,传承
1002,{'描述': '敬拜神明'},侍奉神明 IV,service_gods_IV,271,传承
1003,{'描述': '研究创新'},聪明的村民 III,clever_villagers_III,273,传承
1004,{'描述': '雇佣加里亚德团长'},加里亚德团长,cpt_galliard_l,275,传承
1005,{'描述': '为伐木工提供史诗级的斧头'},强化斧头 IV,enhanced_axes_IV,279,传承
1006,{'描述': '农业技术在我们面前不再有任何秘密'},灌溉技术 IV,irrigation_techniques_IV,281,传承
1007,{'描述': '采石场的大师！'},著名石匠 IV,renowned_stonemasons_IV,283,传承
1008,{'描述': '为矿工提供史诗级的镐子'},强化镐子 IV,enhanced_pickaxes_IV,285,传承
1009,{'描述': '负责研究和物流'},内政部,ministry_interior_l,287,传承
1010,{'描述': '负责军队和实力'},战争部,ministry_war_l,289,传承
1011,{'描述': '负责魔法和信仰'},宗教部,ministry_worship_l,291,传承
1012,{'描述': '强化后期'},武器强化 V,powered_weapons_V,293,传承
1013,{'描述': '补给方面不会再有什么问题了'},工匠 III,craftmen_III,298,传承
1014,{'描述': '戮力同心'},众志成军‌ IV,army_of_men_IV,302,传承
1015,{'描述': '创造更有效的定居点武装力量'},训练定居点的军队,train_colonial,304,传承
1016,{'描述': '婴儿潮来了！'},增员 IV,free_hands_IV,308,传承
1017,{'描述': '更多遗物的力量！'},尖刺与陷坑 IV,spikes_and_pits_IV,310,传承
1018,{'描述': '法力充沛'},强化信念 IV,strengthening_faith_IV,313,传承
1019,{'描述': '召唤远古恶魔'},远古炎魔,ancient_balor_l,315,传承
1020,{'描述': '钠红石方面碰到什么麻烦了吗？'},工匠 IV,craftmen_IV,319,传承
1021,{'描述': '神明的琼浆玉液'},乐土 III,elysian_field_III,321,传承
1022,{'描述': '天使中最高阶的存在'},炽天使,seraphim_l,325,传承
1023,{'描述': '命运的忠仆'},命运侍僧,acolyte_fate,329,传承
1024,{'描述': '金力觉醒'},聚宝盆 IV,deep_pockets_IV,330,传承
1025,{'描述': '敬畏神明'},侍奉神明 V,service_gods_V,332,传承
1026,{'描述': '不朽的军队'},武器强化 VI,powered_weapons_VI,334,传承
1027,{'描述': '人民战争的汪洋大海'},众志成军‌ V,army_of_men_V,338,传承
1028,{'描述': '钠红石方面不会再有什么问题了'},工匠 V,craftmen_V,340,传承
1029,{'描述': '为定居点军队提供更好的装备'},训练定居点的军队 II,train_colonial_II,342,传承
1030,{'描述': '主宰也太狂野了！'},尖刺与陷坑 V,spikes_and_pits_V,346,传承
1031,{'描述': '深渊法力'},强化信念V,strengthening_faith_V,349,传承
1032,{'描述': '解锁巨型工作区'},泰坦的建筑,architecture_titan,351,传承
1033,{'描述': '解锁磐石巨墙'},泰坦之墙,wall_titan,353,传承
1034,{'描述': '泰坦将他的武器赐予我们'},泰坦的武器,weapons_titan,355,传承
1035,{'描述': '金神降世'},聚宝盆 V,deep_pockets_V,360,传承
1036,{'描述': '战无不胜的军队'},武器强化 VII,powered_weapons_VII,362,传承
1037,{'描述': '深渊研究'},聪明的村民 IV,clever_villagers_IV,366,传承
1038,{'描述': '不朽的军队'},武器强化 VIII,powered_weapons_VIII,369,传承
1039,{'描述': '来自深渊的强化！'},尖刺与陷坑 VI,spikes_and_pits_VI,373,传承
1040,{'描述': '钠红石大概要过剩了'},工匠 VI,craftmen_VI,377,传承
1041,{'描述': '其力无穷'},众志成军‌ VI,army_of_men_VI,380,传承
1042,{'描述': '为伐木工提供深渊斧头'},强化斧头 V,enhanced_axes_V,383,传承
1043,{'描述': '深渊农业'},灌溉技术 V,irrigation_techniques_V,386,传承
1044,{'描述': '石材惠及众生！'},著名石匠 V,renowned_stonemasons_V,389,传承
1045,{'描述': '为矿工提供深渊镐子'},强化镐子 V,enhanced_pickaxes_V,392,传承
1046,{'描述': '为伐木工提供辉烬斧头'},强化斧头 VI,enhanced_axes_VI,395,传承
1047,{'描述': '辉烬农业'},灌溉技术 VI,irrigation_techniques_VI,398,传承
1048,{'描述': '解决石材问题'},著名石匠 VI,renowned_stonemasons_VI,401,传承
1049,{'描述': '为矿工提供辉烬镐子'},强化镐子 VI,enhanced_pickaxes_VI,404,传承
1050,{'描述': '人潮澎湃！'},增员 V,free_hands_V,407,传承
1051,{'描述': '圣临炽原'},乐土 IV,elysian_field_IV,410,传承
1052,{'描述': '赞颂幸运之神'},幸运之神,god_luck,417,传承
1053,{'描述': '为定居点军队提供非常好的装备'},训练定居点的军队 III,train_colonial_III,420,传承
1054,{'描述': '光之环'},光明之环,light_circle,424,传承
1055,{'描述': '祈祷神明'},强化信念 VI,strengthening_faith_VI,425,传承
1056,{'描述': '金河奔涌'},聚宝盆 VI,deep_pockets_VI,428,传承
1057,{'描述': '天界伊甸'},乐土 V,elysian_field_V,431,传承
1058,{'描述': '辉烬的军队'},武器强化 IX,powered_weapons_IX,438,传承
1059,{'描述': '纯净之光'},光明之环 II,light_circle_II,443,传承
1060,{'描述': '登攀者世界屹立不倒'},众志成军‌ VII,army_of_men_VII,445,传承
1061,{'描述': '人类雄师'},众志成军‌ VIII,army_of_men_VIII,448,传承
1062,{'描述': '照亮深渊'},光明之环 III,light_circle_III,451,传承
1063,{'描述': '金宙无极'},聚宝盆 VII,deep_pockets_VII,453,传承
1064,{'描述': '永恒之光'},光明之环 IV,light_circle_IV,456,传承
1065,{'描述': '终焉篇章'},众志成军‌ IX,army_of_men_IX,458,传承
1066,{'描述': '让我们用幸运树林赚点黄金吧'},出售木材,trading_woods,4,研究
1067,{'描述': '我们在幸运树林中找到了一种上好的木材'},优质幸运木,fine_lucky_wood,6,研究
1068,{'描述': '我们可以招募长弓手了'},长弓手,trained_longbowman,10,研究
1069,{'描述': '看来往幸运之井里扔硬币会带来好运'},投币,throwing_coin,11,研究
1070,{'描述': '来自幸运之井的黄金，佣兵们会喜欢的'},孽财,dirty_money,12,研究
1071,{'描述': '幸运之井中的黄金之泉'},黄金之泉,fountain_gold,19,研究
1072,{'描述': '灵感大厅中萌生了一些金点子'},金点子,lucky_idea,21,研究
1073,{'描述': '返还了一些东西！'},灵感来了！,eureka,23,研究
1074,{'描述': '灵感大厅应该有考古学家的一席之地'},历史学硕士,master_history,25,研究
1075,{'描述': '娱乐区域需要投资者'},幸运投资,lucky_investments,27,研究
1076,{'描述': '娱乐区域已经像一座小城了'},幸运小城,lucky_little_city,29,研究
1077,{'描述': '可以用这些钱财吸引走私者'},不义之财,illgotten_gains,33,研究
1078,{'描述': '我们必须在地下隧道里设置一道防线'},隧道准备,prepare_tunnel,34,研究
1079,{'描述': '我们需要在地下隧道中设立总部'},隧道总部,tunnel_hq,36,研究
1080,{'描述': '隧道已经做好了准备'},隧道贮藏,stocked_tunnel,39,研究
1081,{'描述': '武学中蕴涵着命运的法则'},武学,martial_arts,44,研究
1082,{'描述': '命运对圣职者降下了祝福'},命运祝福,fate_blessing,48,研究
1083,{'描述': '召唤命运之化身'},命运之化身,avatar_fate,52,研究
